Company Name,Ticker,Type,Stock Sector ,Industry Name ,Exchange ,FreeTrade,AJ Bell,Income Statement Investing,Balance Sheet Investing,Cash Flow Investing,Dividends Investing,Ratios Investing,Income Statement MorningStar,Balance Sheet MorningStar,Cash Flow MorningStar,Dividends MorningStar,Ratios MorningStar
Checkit PLC,CKT,Stock,Technology,Software - Application,LSE,No,Yes,https://uk.investing.com/equities/elektron-technology-plc-income-statement,https://uk.investing.com/equities/elektron-technology-plc-balance-sheet,https://uk.investing.com/equities/elektron-technology-plc-cash-flow,https://uk.investing.com/equities/elektron-technology-plc-dividends,https://uk.investing.com/equities/elektron-technology-plc-ratios,,,,,
Chemring Group PLC,CHG,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,https://uk.investing.com/equities/chemring-income-statement,https://uk.investing.com/equities/chemring-balance-sheet,https://uk.investing.com/equities/chemring-cash-flow,https://uk.investing.com/equities/chemring-dividends,https://uk.investing.com/equities/chemring-ratios,,,,,
Chemring Group PLC 7% PRF PERPETUAL GBP 1,,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,,,,,N/A,,,,,
Chesnara PLC,CSN,Stock,Financial Services,Insurance - Life,LSE,No,Yes,https://uk.investing.com/equities/chesnara-plc-income-statement,https://uk.investing.com/equities/chesnara-plc-balance-sheet,https://uk.investing.com/equities/chesnara-plc-cash-flow,https://uk.investing.com/equities/chesnara-plc-dividends,https://uk.investing.com/equities/chesnara-plc-ratios,,,,,
Chesterfield Resources PLC,CHF,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/chesterfield-resources-income-statement,https://uk.investing.com/equities/chesterfield-resources-balance-sheet,https://uk.investing.com/equities/chesterfield-resources-cash-flow,https://uk.investing.com/equities/chesterfield-resources-dividends,https://uk.investing.com/equities/chesterfield-resources-ratios,,,,,
China New Energy Ltd,CNEL,Stock,Energy,Oil & Gas Equipment & Services,LSE,No,Yes,https://uk.investing.com/equities/china-new-energy-income-statement,https://uk.investing.com/equities/china-new-energy-balance-sheet,https://uk.investing.com/equities/china-new-energy-cash-flow,https://uk.investing.com/equities/china-new-energy-dividends,https://uk.investing.com/equities/china-new-energy-ratios,,,,,
China Nonferrous Gold Ltd,CNGC,Stock,Basic Materials,Gold,LSE,No,Yes,https://uk.investing.com/equities/kryso-resources-plc-income-statement,https://uk.investing.com/equities/kryso-resources-plc-balance-sheet,https://uk.investing.com/equities/kryso-resources-plc-cash-flow,https://uk.investing.com/equities/kryso-resources-plc-dividends,https://uk.investing.com/equities/kryso-resources-plc-ratios,,,,,
China Pacific Insurance (Group) Co Ltd GDR,CPICq,Stock,Financial Services,Insurance - Life,LSE,No,Yes,,,,,N/A,,,,,
Christie Group PLC,C3U,Stock,Industrials,Specialty Business Services,LSE,No,Yes,https://uk.investing.com/equities/christie-group-income-statement,https://uk.investing.com/equities/christie-group-balance-sheet,https://uk.investing.com/equities/christie-group-cash-flow,https://uk.investing.com/equities/christie-group-dividends,https://uk.investing.com/equities/christie-group-ratios,,,,,
Churchill China PLC,CHCH,Stock,Consumer Cyclical,"Furnishings, Fixtures & Appliances",LSE,No,Yes,https://uk.investing.com/equities/churchill-china-income-statement,https://uk.investing.com/equities/churchill-china-balance-sheet,https://uk.investing.com/equities/churchill-china-cash-flow,https://uk.investing.com/equities/churchill-china-dividends,https://uk.investing.com/equities/churchill-china-ratios,,,,,
Cineworld Group PLC,CINE,Stock,Communication Services,Entertainment,LSE,Yes,Yes,https://uk.investing.com/equities/cineworld-group-plc-income-statement,https://uk.investing.com/equities/cineworld-group-plc-balance-sheet,https://uk.investing.com/equities/cineworld-group-plc-cash-flow,https://uk.investing.com/equities/cineworld-group-plc-dividends,https://uk.investing.com/equities/cineworld-group-plc-ratios,,,,,
Circassia Group PLC,CIRC,Stock,Healthcare,Biotechnology,LSE,No,Yes,https://uk.investing.com/equities/circassia-income-statement,https://uk.investing.com/equities/circassia-balance-sheet,https://uk.investing.com/equities/circassia-cash-flow,https://uk.investing.com/equities/circassia-dividends,https://uk.investing.com/equities/circassia-ratios,,,,,
Circle Property PLC,CRC,Stock,Real Estate,Real Estate Services,LSE,No,Yes,https://uk.investing.com/equities/circle-property-plc-income-statement,https://uk.investing.com/equities/circle-property-plc-balance-sheet,https://uk.investing.com/equities/circle-property-plc-cash-flow,https://uk.investing.com/equities/circle-property-plc-dividends,https://uk.investing.com/equities/circle-property-plc-ratios,,,,,
City of London Group PLC,CITY,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/city-of-london-group-plc-income-statement,https://uk.investing.com/equities/city-of-london-group-plc-balance-sheet,https://uk.investing.com/equities/city-of-london-group-plc-cash-flow,https://uk.investing.com/equities/city-of-london-group-plc-dividends,https://uk.investing.com/equities/city-of-london-group-plc-ratios,,,,,
City of London Investment Group PLC,CLIG,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/city-of-lon-invs-income-statement,https://uk.investing.com/equities/city-of-lon-invs-balance-sheet,https://uk.investing.com/equities/city-of-lon-invs-cash-flow,https://uk.investing.com/equities/city-of-lon-invs-dividends,https://uk.investing.com/equities/city-of-lon-invs-ratios,,,,,
City of London Investment Trust (The) PLC 14% Non-Cum.Pref.Stock,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,N/A,,,,,
City of London Investment Trust (The) PLC 6% Cum.1st.Pref.Stock,,Stock,Financial Services,Asset Management,LSE,No,Yes,,,,,N/A,,,,,
City Pub Group (The) PLC,CPC,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,https://uk.investing.com/equities/city-pub-group-income-statement,https://uk.investing.com/equities/city-pub-group-balance-sheet,https://uk.investing.com/equities/city-pub-group-cash-flow,https://uk.investing.com/equities/city-pub-group-dividends,https://uk.investing.com/equities/city-pub-group-ratios,,,,,
Clarkson PLC,CKN,Stock,Industrials,Marine Shipping,LSE,No,Yes,https://uk.investing.com/equities/clarkson-plc-income-statement,https://uk.investing.com/equities/clarkson-plc-balance-sheet,https://uk.investing.com/equities/clarkson-plc-cash-flow,https://uk.investing.com/equities/clarkson-plc-dividends,https://uk.investing.com/equities/clarkson-plc-ratios,,,,,
Clear Leisure PLC,CLPC,Stock,Financial Services,Asset Management,LSE,No,Yes,https://uk.investing.com/equities/clear-leisure-income-statement,https://uk.investing.com/equities/clear-leisure-balance-sheet,https://uk.investing.com/equities/clear-leisure-cash-flow,https://uk.investing.com/equities/clear-leisure-dividends,https://uk.investing.com/equities/clear-leisure-ratios,,,,,
ClearStar Inc,CLSU,Stock,Technology,Software - Infrastructure,LSE,No,Yes,https://uk.investing.com/equities/clearstar-income-statement,https://uk.investing.com/equities/clearstar-balance-sheet,https://uk.investing.com/equities/clearstar-cash-flow,https://uk.investing.com/equities/clearstar-dividends,https://uk.investing.com/equities/clearstar-ratios,,,,,
Clinigen Group PLC,CLINC,Stock,Healthcare,Medical Distribution,LSE,No,Yes,https://uk.investing.com/equities/clinigen-group-income-statement,https://uk.investing.com/equities/clinigen-group-balance-sheet,https://uk.investing.com/equities/clinigen-group-cash-flow,https://uk.investing.com/equities/clinigen-group-dividends,https://uk.investing.com/equities/clinigen-group-ratios,,,,,
Clipper Logistics PLC,CLG,Stock,Industrials,Integrated Freight & Logistics,LSE,No,Yes,https://uk.investing.com/equities/clipper-logistics-plc-income-statement,https://uk.investing.com/equities/clipper-logistics-plc-balance-sheet,https://uk.investing.com/equities/clipper-logistics-plc-cash-flow,https://uk.investing.com/equities/clipper-logistics-plc-dividends,https://uk.investing.com/equities/clipper-logistics-plc-ratios,,,,,
Clontarf Energy PLC,CLON,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,https://uk.investing.com/equities/clontarf-energy-plc-income-statement,https://uk.investing.com/equities/clontarf-energy-plc-balance-sheet,https://uk.investing.com/equities/clontarf-energy-plc-cash-flow,https://uk.investing.com/equities/clontarf-energy-plc-dividends,https://uk.investing.com/equities/clontarf-energy-plc-ratios,,,,,
Close Brothers Group PLC,CBRO,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/close-brothers-income-statement?cid=25635,https://uk.investing.com/equities/close-brothers-balance-sheet?cid=25635,https://uk.investing.com/equities/close-brothers-cash-flow?cid=25635,https://uk.investing.com/equities/close-brothers-dividends?cid=25635,https://uk.investing.com/equities/close-brothers-ratios?cid=25635,,,,,
Cloudcall Group PLC,CALL,Stock,Technology,Software - Application,LSE,No,Yes,https://uk.investing.com/equities/synety-income-statement,https://uk.investing.com/equities/synety-balance-sheet,https://uk.investing.com/equities/synety-cash-flow,https://uk.investing.com/equities/synety-dividends,https://uk.investing.com/equities/synety-ratios,,,,,
CloudCoCo Group PLC,CLCO,Stock,Technology,Software - Infrastructure,LSE,No,Yes,https://uk.investing.com/equities/pinnacle-technology-group-plc-income-statement,https://uk.investing.com/equities/pinnacle-technology-group-plc-balance-sheet,https://uk.investing.com/equities/pinnacle-technology-group-plc-cash-flow,https://uk.investing.com/equities/pinnacle-technology-group-plc-dividends,https://uk.investing.com/equities/pinnacle-technology-group-plc-ratios,,,,,
CLS Holdings PLC,CLSH,Stock,Real Estate,Real Estate Services,LSE,No,Yes,https://uk.investing.com/equities/cls-holdings-income-statement,https://uk.investing.com/equities/cls-holdings-balance-sheet,https://uk.investing.com/equities/cls-holdings-cash-flow,https://uk.investing.com/equities/cls-holdings-dividends,https://uk.investing.com/equities/cls-holdings-ratios,,,,,
CMC Markets PLC,CMCX,Stock,Financial Services,Capital Markets,LSE,No,Yes,https://uk.investing.com/equities/cmc-markets-plc-income-statement,https://uk.investing.com/equities/cmc-markets-plc-balance-sheet,https://uk.investing.com/equities/cmc-markets-plc-cash-flow,https://uk.investing.com/equities/cmc-markets-plc-dividends,https://uk.investing.com/equities/cmc-markets-plc-ratios,,,,,
CML Microsystems PLC,CML,Stock,Technology,Semiconductors,LSE,No,Yes,https://uk.investing.com/equities/cml-microsystems-plc-income-statement,https://uk.investing.com/equities/cml-microsystems-plc-balance-sheet,https://uk.investing.com/equities/cml-microsystems-plc-cash-flow,https://uk.investing.com/equities/cml-microsystems-plc-dividends,https://uk.investing.com/equities/cml-microsystems-plc-ratios,,,,,
Coats Group PLC,COA,Stock,Consumer Cyclical,Textile Manufacturing,LSE,Yes,Yes,https://uk.investing.com/equities/coats-group-income-statement,https://uk.investing.com/equities/coats-group-balance-sheet,https://uk.investing.com/equities/coats-group-cash-flow,https://uk.investing.com/equities/coats-group-dividends,https://uk.investing.com/equities/coats-group-ratios,,,,,
Cobra Resources PLC Ordinary Shares,COBR,Stock,Basic Materials,Other Industrial Metals & Mining,LSE,No,Yes,https://uk.investing.com/equities/cobra-resources-income-statement,https://uk.investing.com/equities/cobra-resources-balance-sheet,https://uk.investing.com/equities/cobra-resources-cash-flow,https://uk.investing.com/equities/cobra-resources-dividends,https://uk.investing.com/equities/cobra-resources-ratios,,,,,
Coca-Cola European Partners PLC,,Stock,Consumer Defensive,Beverages - Non-Alcoholic,LSE,No,Yes,,,,,N/A,,,,,
Coca-Cola HBC AG,CCH,Stock,Consumer Defensive,Beverages - Non-Alcoholic,LSE,No,Yes,https://uk.investing.com/equities/cocacola-hb-income-statement,https://uk.investing.com/equities/cocacola-hb-balance-sheet,https://uk.investing.com/equities/cocacola-hb-cash-flow,https://uk.investing.com/equities/cocacola-hb-dividends,https://uk.investing.com/equities/cocacola-hb-ratios,,,,,
Codemasters Group Holdings PLC,CDM,Stock,Communication Services,Electronic Gaming & Multimedia,LSE,No,Yes,https://uk.investing.com/equities/codemasters-income-statement,https://uk.investing.com/equities/codemasters-balance-sheet,https://uk.investing.com/equities/codemasters-cash-flow,https://uk.investing.com/equities/codemasters-dividends,https://uk.investing.com/equities/codemasters-ratios,,,,,
Cohort PLC,CHRT,Stock,Industrials,Aerospace & Defense,LSE,No,Yes,https://uk.investing.com/equities/cohort-plc-income-statement,https://uk.investing.com/equities/cohort-plc-balance-sheet,https://uk.investing.com/equities/cohort-plc-cash-flow,https://uk.investing.com/equities/cohort-plc-dividends,https://uk.investing.com/equities/cohort-plc-ratios,,,,,
Colefax Group PLC,CFX,Stock,Consumer Cyclical,"Furnishings, Fixtures & Appliances",LSE,No,Yes,https://uk.investing.com/equities/colefax-group-plc-income-statement,https://uk.investing.com/equities/colefax-group-plc-balance-sheet,https://uk.investing.com/equities/colefax-group-plc-cash-flow,https://uk.investing.com/equities/colefax-group-plc-dividends,https://uk.investing.com/equities/colefax-group-plc-ratios,,,,,
Collagen Solutions PLC,COSA,Stock,Healthcare,Biotechnology,LSE,No,Yes,,,,,N/A,,,,,
Columbus Energy Resources PLC,,Stock,Energy,Oil & Gas E&P,LSE,No,Yes,,,,,N/A,,,,,
Commercial International Bank (Egypt) SAE GDR,COMIq,Stock,Financial Services,Banks - Regional,LSE,No,Yes,https://uk.investing.com/equities/commer-intl-bank-income-statement,https://uk.investing.com/equities/commer-intl-bank-balance-sheet,https://uk.investing.com/equities/commer-intl-bank-cash-flow,https://uk.investing.com/equities/commer-intl-bank-dividends,https://uk.investing.com/equities/commer-intl-bank-ratios,,,,,
Compass Group PLC,CPG,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,https://uk.investing.com/equities/compass-group-income-statement,https://uk.investing.com/equities/compass-group-balance-sheet,https://uk.investing.com/equities/compass-group-cash-flow,https://uk.investing.com/equities/compass-group-dividends,https://uk.investing.com/equities/compass-group-ratios,,,,,
Comptoir Group PLC,COM,Stock,Consumer Cyclical,Restaurants,LSE,No,Yes,https://uk.investing.com/equities/comptoir-group-plc-income-statement,https://uk.investing.com/equities/comptoir-group-plc-balance-sheet,https://uk.investing.com/equities/comptoir-group-plc-cash-flow,https://uk.investing.com/equities/comptoir-group-plc-dividends,https://uk.investing.com/equities/comptoir-group-plc-ratios,,,,,
Computacenter PLC,CCC,Stock,Technology,Information Technology Services,LSE,No,Yes,https://uk.investing.com/equities/computacenter-income-statement,https://uk.investing.com/equities/computacenter-balance-sheet,https://uk.investing.com/equities/computacenter-cash-flow,https://uk.investing.com/equities/computacenter-dividends,https://uk.investing.com/equities/computacenter-ratios,,,,,
Concepta PLC,CPTC,Stock,Healthcare,Medical Devices,LSE,No,Yes,https://uk.investing.com/equities/frontier-res.-income-statement,https://uk.investing.com/equities/frontier-res.-balance-sheet,https://uk.investing.com/equities/frontier-res.-cash-flow,https://uk.investing.com/equities/frontier-res.-dividends,https://uk.investing.com/equities/frontier-res.-ratios,,,,,
Concurrent Technologies PLC,CNCT,Stock,Technology,Computer Hardware,LSE,No,Yes,https://uk.investing.com/equities/concurrent-technologies-income-statement,https://uk.investing.com/equities/concurrent-technologies-balance-sheet,https://uk.investing.com/equities/concurrent-technologies-cash-flow,https://uk.investing.com/equities/concurrent-technologies-dividends,https://uk.investing.com/equities/concurrent-technologies-ratios,,,,,
Condor Gold PLC,CNDR,Stock,Basic Materials,Gold,LSE,No,Yes,https://uk.investing.com/equities/condor-resources-income-statement,https://uk.investing.com/equities/condor-resources-balance-sheet,https://uk.investing.com/equities/condor-resources-cash-flow,https://uk.investing.com/equities/condor-resources-dividends,https://uk.investing.com/equities/condor-resources-ratios,,,,,
